paper_id,archive_categories,category_count,primary_concern,assignment_method,conditional_information,conditional_probability,marginal_idf,runner_up,runner_up_information,information_margin,full_bundle_support,remainder_support,conditional_tie_count,collector_first_match,matches_collector_first_match
6631,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6633,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6634,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6635,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6636,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6637,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6638,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6639,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6640,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6641,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6642,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6643,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6644,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6645,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6646,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
6632,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6647,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6649,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6651,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6660,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6663,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6669,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6670,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6629,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
6630,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
6648,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
6664,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
6668,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
6652,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6650,Prevention of marine pollution,1,Prevention of marine pollution,single_archive_category,4.713188184357857,0.008976114407424312,4.713188184357857,,,,59,6573,1,Prevention of marine pollution,True
6653,Prevention of marine pollution,1,Prevention of marine pollution,single_archive_category,4.713188184357857,0.008976114407424312,4.713188184357857,,,,59,6573,1,Prevention of marine pollution,True
6654,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
11577,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
11634,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
11643,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
11650,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
11668,Area Protection and Management Plans General	Science issues,2,Area Protection and Management Plans General,conditional_information,5.224401683597868,0.005383580080753701,2.8584804408155655,Science issues,4.54595082632812,0.6784508572697483,4,743,1,Area Protection and Management Plans General,True
11669,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
11674,Area Protection and Management Plans General	Management Plans,2,Area Protection and Management Plans General,conditional_information,1.9771626925594177,0.13846153846153847,2.8584804408155655,Management Plans,1.789110461056478,0.1880522315029396,63,455,1,Area Protection and Management Plans General,True
11608,Biological Prospecting,1,Biological Prospecting,single_archive_category,4.783392443031105,0.00836756427810741,4.783392443031105,,,,55,6573,1,Biological Prospecting,True
11606,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
11610,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
11626,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
11632,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
11642,Climate Change,1,Climate Change,single_archive_category,3.458006834998207,0.0314924691921497,3.458006834998207,,,,207,6573,1,Climate Change,True
11602,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
11604,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
11611,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
11654,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
11607,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
11658,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
11633,Environmental Impact Assessment EIA Other EIA Matters,1,Environmental Impact Assessment EIA Other EIA Matters,single_archive_category,3.4016538984470754,0.03331811958010041,3.4016538984470754,,,,219,6573,1,Environmental Impact Assessment EIA Other EIA Matters,True
11612,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
